company_id,month,tickets_raised,avg_resolution_hours,tickets_breached_sla
CUST_0178,2024-10-01,8,23.9,0
CUST_0178,2024-11-01,5,23.9,1
CUST_0178,2024-12-01,6,32.8,1
CUST_0178,2025-01-01,5,25.1,1
CUST_0179,2024-07-01,3,20.7,0
CUST_0179,2024-08-01,4,22.2,0
CUST_0179,2024-09-01,2,29.4,0
CUST_0179,2024-10-01,3,4.5,0
CUST_0179,2024-11-01,1,13.4,1
CUST_0179,2024-12-01,4,28.3,1
CUST_0179,2025-01-01,5,22.3,0
CUST_0180,2023-12-01,2,10.9,1
CUST_0180,2024-01-01,5,2.0,1
CUST_0180,2024-02-01,0,5.9,0
CUST_0180,2024-03-01,4,23.7,1
CUST_0180,2024-04-01,4,10.9,1
CUST_0180,2024-05-01,5,8.9,0
CUST_0180,2024-06-01,5,7.4,0
CUST_0180,2024-07-01,4,2.5,1
CUST_0180,2024-08-01,5,13.2,0
CUST_0180,2024-09-01,2,15.9,1
CUST_0180,2024-10-01,2,18.5,1
CUST_0180,2024-11-01,6,24.9,0
CUST_0180,2024-12-01,5,6.2,0
CUST_0180,2025-01-01,5,18.2,1
CUST_0181,2023-11-01,6,20.6,1
CUST_0181,2023-12-01,3,18.6,1
CUST_0181,2024-01-01,3,25.1,1
CUST_0181,2024-02-01,8,25.3,1
CUST_0181,2024-03-01,3,25.0,1
CUST_0181,2024-04-01,2,30.8,1
CUST_0181,2024-05-01,2,24.0,1
CUST_0181,2024-06-01,4,22.2,1
CUST_0181,2024-07-01,2,25.4,1
CUST_0181,2024-08-01,6,27.4,0
CUST_0181,2024-09-01,3,15.8,0
CUST_0181,2024-10-01,1,24.2,0
CUST_0181,2024-11-01,3,22.7,0
CUST_0181,2024-12-01,2,31.0,1
CUST_0181,2025-01-01,2,16.6,1
CUST_0182,2024-08-01,6,40.4,1
CUST_0182,2024-09-01,2,30.4,1
CUST_0182,2024-10-01,8,29.5,1
CUST_0182,2024-11-01,2,27.4,0
CUST_0182,2024-12-01,6,27.4,1
CUST_0182,2025-01-01,4,28.7,1
CUST_0183,2023-07-01,11,70.7,8
CUST_0183,2023-08-01,16,77.7,12
CUST_0183,2023-09-01,8,81.5,7
CUST_0183,2023-10-01,8,74.7,6
CUST_0183,2023-11-01,8,74.5,6
CUST_0183,2023-12-01,9,80.5,7
CUST_0183,2024-01-01,14,65.4,9
CUST_0183,2024-02-01,11,82.8,9
CUST_0183,2024-03-01,10,65.5,7
CUST_0183,2024-04-01,13,68.2,8
CUST_0183,2024-05-01,13,64.8,8
CUST_0183,2024-06-01,13,74.3,10
CUST_0183,2024-07-01,10,75.3,7
CUST_0183,2024-08-01,10,66.5,6
CUST_0183,2024-09-01,12,66.3,8
CUST_0183,2024-10-01,10,66.5,6
CUST_0183,2024-11-01,17,58.7,9
CUST_0183,2024-12-01,13,70.5,8
CUST_0184,2023-04-01,4,24.9,0
CUST_0184,2023-05-01,6,24.1,0
CUST_0184,2023-06-01,4,26.4,1
CUST_0184,2023-07-01,3,15.8,1
CUST_0184,2023-08-01,3,21.3,1
CUST_0184,2023-09-01,8,25.7,0
CUST_0184,2023-10-01,7,27.9,1
CUST_0184,2023-11-01,6,20.8,0
CUST_0184,2023-12-01,6,21.5,1
CUST_0184,2024-01-01,7,20.7,0
CUST_0184,2024-02-01,2,25.5,1
CUST_0184,2024-03-01,7,28.8,0
CUST_0184,2024-04-01,5,26.9,1
CUST_0184,2024-05-01,4,21.0,0
CUST_0184,2024-06-01,3,25.9,1
CUST_0184,2024-07-01,2,26.0,0
CUST_0184,2024-08-01,5,29.9,1
CUST_0184,2024-09-01,5,21.8,1
CUST_0184,2024-10-01,4,23.0,1
CUST_0184,2024-11-01,2,30.9,0
CUST_0184,2024-12-01,5,30.1,1
CUST_0184,2025-01-01,6,25.4,1
CUST_0185,2024-09-01,6,94.9,6
CUST_0185,2024-10-01,10,102.4,10
CUST_0185,2024-11-01,8,93.2,8
CUST_0185,2024-12-01,11,79.5,9
CUST_0185,2025-01-01,10,94.0,10
CUST_0186,2023-05-01,3,6.3,0
CUST_0186,2023-06-01,1,14.3,1
CUST_0186,2023-07-01,6,23.5,1
CUST_0186,2023-08-01,2,21.4,0
CUST_0186,2023-09-01,6,3.9,1
CUST_0186,2023-10-01,3,16.7,1
CUST_0186,2023-11-01,5,17.4,1
CUST_0186,2023-12-01,2,4.2,1
CUST_0186,2024-01-01,5,13.6,1
CUST_0186,2024-02-01,4,18.1,1
CUST_0187,2024-11-01,5,41.4,2
CUST_0187,2024-12-01,4,47.3,2
CUST_0187,2025-01-01,2,39.8,1
CUST_0188,2023-05-01,6,35.5,2
CUST_0188,2023-06-01,5,39.1,1
CUST_0188,2023-07-01,5,23.3,0
CUST_0188,2023-08-01,7,30.2,1
CUST_0188,2023-09-01,9,33.7,2
CUST_0188,2023-10-01,11,24.5,1
CUST_0188,2023-11-01,6,31.5,1
CUST_0188,2023-12-01,6,32.6,1
CUST_0188,2024-01-01,6,33.7,1
CUST_0188,2024-02-01,10,31.8,1
CUST_0188,2024-03-01,7,32.8,1
CUST_0188,2024-04-01,12,29.0,2
CUST_0188,2024-05-01,13,45.8,5
CUST_0188,2024-06-01,5,28.2,1
CUST_0188,2024-07-01,5,37.5,1
CUST_0188,2024-08-01,11,25.4,1
CUST_0188,2024-09-01,9,30.4,2
CUST_0189,2024-02-01,1,55.0,1
CUST_0189,2024-03-01,8,45.9,3
CUST_0189,2024-04-01,8,43.2,3
CUST_0189,2024-05-01,8,43.5,2
CUST_0189,2024-06-01,6,37.6,2
CUST_0189,2024-07-01,7,34.4,2
CUST_0189,2024-08-01,5,39.8,1
CUST_0189,2024-09-01,2,42.3,1
CUST_0189,2024-10-01,7,44.0,3
CUST_0189,2024-11-01,7,44.2,2
CUST_0189,2024-12-01,8,49.8,3
CUST_0189,2025-01-01,10,50.2,4
CUST_0190,2023-07-01,18,57.4,8
CUST_0190,2023-08-01,8,56.3,4
CUST_0190,2023-09-01,8,65.0,5
CUST_0190,2023-10-01,18,50.8,8
CUST_0190,2023-11-01,11,61.0,6
CUST_0190,2023-12-01,9,54.0,4
CUST_0190,2024-01-01,9,58.0,5
CUST_0190,2024-02-01,7,53.5,3
CUST_0190,2024-03-01,10,49.7,4
CUST_0190,2024-04-01,9,48.9,4
CUST_0190,2024-05-01,12,53.2,6
CUST_0190,2024-06-01,9,55.1,5
CUST_0190,2024-07-01,10,65.1,6
CUST_0191,2024-01-01,10,49.6,4
CUST_0191,2024-02-01,12,47.0,4
CUST_0191,2024-03-01,9,55.6,5
CUST_0191,2024-04-01,10,47.4,3
CUST_0191,2024-05-01,6,46.6,2
CUST_0191,2024-06-01,11,51.0,5
CUST_0191,2024-07-01,13,36.5,2
CUST_0191,2024-08-01,8,51.7,3
CUST_0191,2024-09-01,7,41.8,2
CUST_0191,2024-10-01,15,37.2,3
CUST_0191,2024-11-01,7,53.3,4
CUST_0192,2023-11-01,9,36.7,2
CUST_0192,2023-12-01,10,39.5,3
CUST_0192,2024-01-01,4,47.0,2
CUST_0192,2024-02-01,6,40.3,2
CUST_0192,2024-03-01,6,47.2,2
CUST_0192,2024-04-01,5,47.1,2
CUST_0192,2024-05-01,7,53.5,4
CUST_0192,2024-06-01,6,49.2,2
CUST_0192,2024-07-01,7,41.7,2
CUST_0192,2024-08-01,9,40.3,3
CUST_0192,2024-09-01,5,41.6,1
CUST_0192,2024-10-01,9,40.2,2
CUST_0192,2024-11-01,12,39.3,3
CUST_0192,2024-12-01,10,41.6,3
CUST_0192,2025-01-01,6,53.8,3
CUST_0193,2024-09-01,6,7.3,1
CUST_0193,2024-10-01,4,15.4,1
CUST_0193,2024-11-01,5,19.5,1
CUST_0193,2024-12-01,4,10.1,0
CUST_0193,2025-01-01,1,19.5,0
CUST_0194,2024-04-01,5,20.4,1
CUST_0194,2024-05-01,3,9.8,1
CUST_0194,2024-06-01,4,18.1,1
CUST_0194,2024-07-01,1,27.4,1
CUST_0194,2024-08-01,5,23.8,0
CUST_0194,2024-09-01,3,17.8,1
CUST_0194,2024-10-01,6,21.8,0
CUST_0194,2024-11-01,6,29.6,1
CUST_0194,2024-12-01,6,24.3,0
CUST_0194,2025-01-01,2,20.7,0
CUST_0195,2024-09-01,7,77.9,6
CUST_0195,2024-10-01,9,80.2,8
CUST_0195,2024-11-01,14,77.2,11
CUST_0195,2024-12-01,12,82.8,10
CUST_0195,2025-01-01,6,86.6,6
CUST_0196,2024-01-01,10,38.1,2
CUST_0196,2024-02-01,12,39.9,3
CUST_0196,2024-03-01,13,52.5,5
CUST_0196,2024-04-01,14,50.5,6
CUST_0196,2024-05-01,12,37.7,3
CUST_0196,2024-06-01,11,50.2,5
CUST_0196,2024-07-01,13,35.6,2
CUST_0196,2024-08-01,11,55.1,6
CUST_0196,2024-09-01,8,47.3,3
CUST_0196,2024-10-01,14,37.8,3
CUST_0197,2023-08-01,3,23.0,1
CUST_0197,2023-09-01,2,16.5,1
CUST_0197,2023-10-01,8,18.2,0
CUST_0198,2024-07-01,5,27.6,1
CUST_0198,2024-08-01,13,28.3,1
CUST_0198,2024-09-01,14,27.9,1
CUST_0198,2024-10-01,4,26.0,1
CUST_0198,2024-11-01,8,27.8,1
CUST_0198,2024-12-01,4,18.1,1
CUST_0198,2025-01-01,5,29.4,1
CUST_0199,2024-04-01,12,23.4,1
CUST_0199,2024-05-01,5,23.9,0
CUST_0199,2024-06-01,6,23.1,1
CUST_0199,2024-07-01,8,32.1,1
CUST_0199,2024-08-01,2,12.2,1
CUST_0199,2024-09-01,7,11.4,1
CUST_0199,2024-10-01,9,16.4,0
CUST_0199,2024-11-01,8,22.4,0
CUST_0199,2024-12-01,10,30.9,2
CUST_0199,2025-01-01,4,15.7,0
CUST_0200,2024-04-01,6,11.9,1
CUST_0200,2024-05-01,6,18.3,1
CUST_0200,2024-06-01,5,13.5,1
CUST_0200,2024-07-01,7,20.2,0
CUST_0200,2024-08-01,9,16.4,1
CUST_0200,2024-09-01,7,17.5,0
CUST_0200,2024-10-01,2,27.6,0
CUST_0200,2024-11-01,3,15.4,0
CUST_0200,2024-12-01,6,17.8,0
CUST_0200,2025-01-01,9,18.4,0
CUST_0201,2024-03-01,3,31.6,0
CUST_0201,2024-04-01,6,23.7,1
CUST_0201,2024-05-01,8,28.7,1
CUST_0201,2024-06-01,4,33.1,1
CUST_0201,2024-07-01,4,41.4,1
CUST_0201,2024-08-01,12,29.3,2
CUST_0201,2024-09-01,4,16.8,0
CUST_0201,2024-10-01,10,31.9,2
CUST_0201,2024-11-01,5,13.1,0
CUST_0201,2024-12-01,9,26.0,1
CUST_0201,2025-01-01,7,24.7,1
CUST_0202,2023-10-01,3,10.4,1
CUST_0202,2023-11-01,12,20.8,1
CUST_0202,2023-12-01,2,25.8,0
CUST_0202,2024-01-01,8,19.8,0
CUST_0202,2024-02-01,5,26.1,0
CUST_0202,2024-03-01,7,21.0,0
CUST_0202,2024-04-01,8,21.6,0
CUST_0202,2024-05-01,2,15.4,1
CUST_0202,2024-06-01,6,28.2,1
CUST_0202,2024-07-01,3,25.6,1
CUST_0202,2024-08-01,8,19.0,1
CUST_0202,2024-09-01,2,22.1,1
CUST_0202,2024-10-01,12,21.8,1
CUST_0202,2024-11-01,6,26.8,1
CUST_0202,2024-12-01,6,32.5,2
CUST_0202,2025-01-01,7,26.1,0
CUST_0203,2023-03-01,11,13.6,0
CUST_0203,2023-04-01,1,24.8,0
CUST_0203,2023-05-01,2,20.9,1
CUST_0203,2023-06-01,2,24.7,0
CUST_0203,2023-07-01,5,21.2,0
CUST_0203,2023-08-01,2,26.3,1
CUST_0203,2023-09-01,2,16.9,0
CUST_0203,2023-10-01,2,17.2,1
CUST_0203,2023-11-01,2,16.2,0
CUST_0203,2023-12-01,6,29.9,1
CUST_0203,2024-01-01,7,25.7,1
CUST_0203,2024-02-01,9,28.4,1
CUST_0203,2024-03-01,4,23.5,1
CUST_0203,2024-04-01,4,23.5,0
CUST_0203,2024-05-01,6,24.6,0
CUST_0203,2024-06-01,5,19.3,1
CUST_0203,2024-07-01,7,24.2,0
CUST_0203,2024-08-01,5,18.7,0
CUST_0203,2024-09-01,2,22.2,1
CUST_0203,2024-10-01,6,17.3,0
CUST_0203,2024-11-01,1,22.5,1
CUST_0203,2024-12-01,4,25.3,0
CUST_0203,2025-01-01,5,20.2,1
CUST_0204,2024-02-01,5,12.0,1
CUST_0204,2024-03-01,3,19.0,1
CUST_0204,2024-04-01,6,19.2,0
CUST_0204,2024-05-01,2,27.4,1
CUST_0204,2024-06-01,4,30.2,1
CUST_0204,2024-07-01,1,22.3,0
CUST_0204,2024-08-01,3,16.8,0
CUST_0204,2024-09-01,5,20.9,1
CUST_0204,2024-10-01,2,15.0,1
CUST_0204,2024-11-01,4,22.2,0
CUST_0204,2024-12-01,7,23.1,1
CUST_0204,2025-01-01,4,20.6,1
CUST_0205,2024-04-01,7,36.3,2
CUST_0205,2024-05-01,3,29.8,1
CUST_0205,2024-06-01,3,38.5,1
CUST_0205,2024-07-01,3,39.0,1
CUST_0205,2024-08-01,6,35.2,2
CUST_0205,2024-09-01,6,36.4,1
CUST_0205,2024-10-01,6,38.0,2
CUST_0205,2024-11-01,6,26.4,0
CUST_0205,2024-12-01,9,34.8,2
CUST_0205,2025-01-01,7,39.8,2
CUST_0206,2023-04-01,2,22.2,0
CUST_0206,2023-05-01,9,32.3,1
CUST_0206,2023-06-01,3,27.2,1
CUST_0206,2023-07-01,1,9.9,1
CUST_0206,2023-08-01,2,12.2,1
CUST_0206,2023-09-01,2,30.5,0
CUST_0206,2023-10-01,7,21.4,0
CUST_0206,2023-11-01,2,23.3,0
CUST_0206,2023-12-01,2,20.5,1
CUST_0206,2024-01-01,1,24.4,1
CUST_0206,2024-02-01,1,18.2,0
CUST_0206,2024-03-01,4,9.9,1
CUST_0206,2024-04-01,2,23.4,0
CUST_0206,2024-05-01,6,22.0,0
CUST_0206,2024-06-01,7,20.5,0
CUST_0206,2024-07-01,1,17.7,1
CUST_0206,2024-08-01,3,18.6,0
CUST_0206,2024-09-01,2,28.9,1
CUST_0206,2024-10-01,2,21.6,1
CUST_0206,2024-11-01,4,19.3,0
CUST_0206,2024-12-01,6,23.1,0
CUST_0206,2025-01-01,2,18.9,1
CUST_0207,2023-07-01,6,24.0,1
CUST_0207,2023-08-01,4,13.1,0
CUST_0207,2023-09-01,3,24.0,0
CUST_0207,2023-10-01,2,30.7,1
CUST_0207,2023-11-01,7,21.0,0
CUST_0207,2023-12-01,7,16.6,1
CUST_0207,2024-01-01,7,13.5,1
CUST_0207,2024-02-01,6,17.9,0
CUST_0207,2024-03-01,1,22.8,0
CUST_0207,2024-04-01,2,23.5,0
CUST_0207,2024-05-01,7,24.5,0
CUST_0207,2024-06-01,3,22.8,1
CUST_0207,2024-07-01,1,19.2,1
CUST_0207,2024-08-01,4,29.8,1
CUST_0207,2024-09-01,2,31.0,1
CUST_0207,2024-10-01,1,25.7,1
CUST_0207,2024-11-01,6,23.8,0
CUST_0207,2024-12-01,5,20.7,0
CUST_0207,2025-01-01,5,16.7,1
CUST_0208,2024-12-01,4,20.6,0
CUST_0208,2025-01-01,10,32.3,1
CUST_0209,2024-04-01,6,24.7,0
CUST_0209,2024-05-01,3,16.8,1
CUST_0209,2024-06-01,4,14.9,0
CUST_0209,2024-07-01,4,20.1,0
CUST_0209,2024-08-01,6,19.9,0
CUST_0209,2024-09-01,1,24.4,1
CUST_0209,2024-10-01,5,24.6,1
CUST_0209,2024-11-01,7,29.1,1
CUST_0209,2024-12-01,3,26.7,1
CUST_0209,2025-01-01,3,23.2,1
CUST_0210,2023-03-01,2,14.9,0
CUST_0210,2023-04-01,4,13.1,0
CUST_0210,2023-05-01,4,24.0,0
CUST_0210,2023-06-01,1,16.1,0
CUST_0210,2023-07-01,4,13.1,0
CUST_0210,2023-08-01,3,17.9,0
CUST_0210,2023-09-01,3,21.9,0
CUST_0210,2023-10-01,3,16.8,1
CUST_0210,2023-11-01,5,16.6,0
CUST_0210,2023-12-01,2,24.1,1
CUST_0210,2024-01-01,2,24.9,1
CUST_0210,2024-02-01,6,30.7,1
CUST_0210,2024-03-01,2,25.9,1
CUST_0210,2024-04-01,4,27.9,0
CUST_0210,2024-05-01,4,26.1,0
CUST_0210,2024-06-01,2,11.6,1
CUST_0210,2024-07-01,3,11.0,0
CUST_0210,2024-08-01,0,17.3,0
CUST_0210,2024-09-01,6,15.6,0
CUST_0210,2024-10-01,5,11.7,1
CUST_0210,2024-11-01,3,25.9,1
CUST_0210,2024-12-01,1,25.0,0
CUST_0210,2025-01-01,2,24.9,0
CUST_0211,2024-07-01,8,33.1,2
CUST_0211,2024-08-01,4,19.4,0
CUST_0211,2024-09-01,5,19.7,0
CUST_0211,2024-10-01,0,23.6,0
CUST_0211,2024-11-01,7,26.9,1
CUST_0211,2024-12-01,2,28.8,1
CUST_0211,2025-01-01,7,24.4,1
CUST_0212,2023-11-01,6,21.4,1
CUST_0212,2023-12-01,6,25.8,1
CUST_0212,2024-01-01,7,11.4,1
CUST_0212,2024-02-01,7,17.1,0
CUST_0212,2024-03-01,4,12.3,1
CUST_0212,2024-04-01,4,18.9,0
CUST_0212,2024-05-01,2,28.3,0
CUST_0212,2024-06-01,6,24.4,0
CUST_0212,2024-07-01,9,21.7,1
CUST_0212,2024-08-01,11,16.7,0
CUST_0212,2024-09-01,7,11.6,0
CUST_0212,2024-10-01,4,18.9,1
CUST_0212,2024-11-01,4,7.0,1
CUST_0212,2024-12-01,4,17.1,1
CUST_0212,2025-01-01,10,8.7,1
CUST_0213,2024-11-01,4,39.0,2
CUST_0213,2024-12-01,3,52.0,2
CUST_0213,2025-01-01,5,39.1,1
CUST_0214,2024-11-01,15,59.1,8
CUST_0214,2024-12-01,11,72.7,8
CUST_0214,2025-01-01,13,56.2,6
CUST_0215,2025-01-01,7,54.3,3
CUST_0216,2023-08-01,5,20.4,0
CUST_0216,2023-09-01,4,29.3,1
CUST_0216,2023-10-01,4,15.5,1
CUST_0216,2023-11-01,4,5.7,0
CUST_0217,2023-03-01,4,45.6,2
CUST_0217,2023-04-01,6,42.4,2
CUST_0217,2023-05-01,10,47.8,4
CUST_0217,2023-06-01,14,42.2,4
CUST_0217,2023-07-01,14,42.4,4
CUST_0217,2023-08-01,9,55.1,4
CUST_0217,2023-09-01,7,40.9,3
CUST_0217,2023-10-01,11,52.2,5
CUST_0217,2023-11-01,13,60.8,7
CUST_0217,2023-12-01,5,45.0,2
CUST_0217,2024-01-01,11,44.6,3
CUST_0217,2024-02-01,10,48.7,4
CUST_0217,2024-03-01,14,45.5,4
CUST_0217,2024-04-01,6,31.1,1
CUST_0217,2024-05-01,9,38.4,2
CUST_0217,2024-06-01,11,43.6,4
CUST_0217,2024-07-01,13,44.4,4
CUST_0217,2024-08-01,14,40.6,3
CUST_0217,2024-09-01,16,45.3,5
CUST_0217,2024-10-01,11,41.7,3
CUST_0217,2024-11-01,10,44.6,3
CUST_0218,2023-12-01,7,33.3,1
CUST_0218,2024-01-01,9,35.5,2
CUST_0218,2024-02-01,10,32.1,1
CUST_0218,2024-03-01,6,32.4,2
CUST_0218,2024-04-01,3,27.3,1
CUST_0218,2024-05-01,7,30.2,1
CUST_0218,2024-06-01,9,32.8,2
CUST_0218,2024-07-01,7,35.3,2
CUST_0218,2024-08-01,10,26.0,1
CUST_0218,2024-09-01,6,29.7,1
CUST_0218,2024-10-01,14,22.6,1
CUST_0218,2024-11-01,9,33.9,2
CUST_0218,2024-12-01,9,37.1,2
CUST_0218,2025-01-01,7,35.7,2
CUST_0219,2024-07-01,6,16.1,1
CUST_0219,2024-08-01,3,16.1,0
CUST_0219,2024-09-01,4,13.9,1
CUST_0219,2024-10-01,3,19.7,0
CUST_0219,2024-11-01,2,9.1,1
CUST_0219,2024-12-01,8,24.9,1
CUST_0219,2025-01-01,4,11.7,1
CUST_0220,2023-07-01,5,6.8,1
CUST_0220,2023-08-01,4,16.1,1
CUST_0220,2023-09-01,5,5.8,1
CUST_0220,2023-10-01,9,19.6,1
CUST_0220,2023-11-01,10,10.9,1
CUST_0220,2023-12-01,4,3.7,0
CUST_0220,2024-01-01,5,12.4,0
CUST_0220,2024-02-01,3,15.0,1
CUST_0220,2024-03-01,7,16.6,0
CUST_0220,2024-04-01,4,16.7,1
CUST_0220,2024-05-01,4,16.3,1
CUST_0220,2024-06-01,10,6.2,1
CUST_0220,2024-07-01,8,18.5,0
CUST_0220,2024-08-01,5,10.4,1
CUST_0220,2024-09-01,5,21.2,0
CUST_0220,2024-10-01,7,20.8,0
CUST_0220,2024-11-01,7,16.6,1
CUST_0220,2024-12-01,7,21.4,1
CUST_0220,2025-01-01,5,9.2,0
CUST_0221,2023-09-01,2,16.0,1
CUST_0221,2023-10-01,4,17.8,1
CUST_0221,2023-11-01,3,11.4,1
CUST_0221,2023-12-01,4,18.1,0
CUST_0221,2024-01-01,5,30.8,1
CUST_0221,2024-02-01,7,21.6,1
CUST_0221,2024-03-01,8,14.9,0
CUST_0221,2024-04-01,4,6.7,1
CUST_0221,2024-05-01,4,17.3,1
CUST_0221,2024-06-01,4,20.2,0
CUST_0221,2024-07-01,2,15.8,1
CUST_0221,2024-08-01,5,18.0,0
CUST_0221,2024-09-01,5,15.1,0
CUST_0221,2024-10-01,5,10.7,1
CUST_0221,2024-11-01,1,23.8,0
CUST_0221,2024-12-01,5,17.1,0
CUST_0221,2025-01-01,2,18.9,1
CUST_0222,2024-10-01,6,34.9,1
CUST_0222,2024-11-01,4,42.1,1
CUST_0222,2024-12-01,4,35.1,1
CUST_0222,2025-01-01,6,29.1,1
CUST_0223,2023-03-01,5,4.0,0
CUST_0223,2023-04-01,3,16.6,1
CUST_0223,2023-05-01,3,25.0,0
CUST_0223,2023-06-01,5,29.5,1
CUST_0223,2023-07-01,3,17.0,1
CUST_0223,2023-08-01,2,23.6,0
CUST_0223,2023-09-01,4,16.3,1
CUST_0223,2023-10-01,7,17.9,0
CUST_0223,2023-11-01,3,19.2,0
CUST_0223,2023-12-01,1,25.0,0
CUST_0223,2024-01-01,0,15.2,0
CUST_0223,2024-02-01,8,17.1,0
CUST_0223,2024-03-01,3,27.0,1
CUST_0223,2024-04-01,3,22.7,1
CUST_0223,2024-05-01,8,25.6,1
CUST_0223,2024-06-01,3,28.2,1
CUST_0223,2024-07-01,4,20.1,1
CUST_0223,2024-08-01,2,14.1,0
CUST_0223,2024-09-01,4,21.8,0
CUST_0224,2023-05-01,2,14.3,1
CUST_0224,2023-06-01,2,11.8,1
CUST_0224,2023-07-01,2,16.4,1
CUST_0224,2023-08-01,1,14.3,0
CUST_0224,2023-09-01,5,31.7,1
CUST_0224,2023-10-01,2,23.4,0
CUST_0224,2023-11-01,6,25.7,0
CUST_0224,2023-12-01,8,16.2,1
CUST_0224,2024-01-01,5,23.9,0
CUST_0224,2024-02-01,2,30.6,1
CUST_0224,2024-03-01,5,20.8,1
CUST_0224,2024-04-01,5,29.5,1
CUST_0224,2024-05-01,5,17.7,1
CUST_0224,2024-06-01,1,44.8,1
CUST_0224,2024-07-01,3,20.5,0
CUST_0224,2024-08-01,6,23.8,0
CUST_0224,2024-09-01,2,34.1,0
CUST_0224,2024-10-01,1,27.9,1
CUST_0224,2024-11-01,3,14.9,1
CUST_0224,2024-12-01,5,28.3,1
CUST_0224,2025-01-01,7,17.0,0
CUST_0225,2024-06-01,4,19.9,1
CUST_0225,2024-07-01,8,19.0,0
CUST_0225,2024-08-01,9,19.4,0
CUST_0225,2024-09-01,1,24.2,0
CUST_0225,2024-10-01,3,26.7,1
CUST_0225,2024-11-01,8,32.3,2
CUST_0225,2024-12-01,12,24.6,1
CUST_0225,2025-01-01,9,28.6,1
CUST_0226,2024-11-01,3,13.9,0
CUST_0226,2024-12-01,6,25.5,1
CUST_0226,2025-01-01,5,20.0,1
CUST_0227,2023-09-01,0,31.8,0
CUST_0227,2023-10-01,5,29.3,1
CUST_0227,2023-11-01,2,33.2,0
CUST_0227,2023-12-01,5,22.3,0
CUST_0227,2024-01-01,8,23.4,0
CUST_0227,2024-02-01,4,25.6,1
CUST_0227,2024-03-01,6,31.2,1
CUST_0227,2024-04-01,5,24.1,0
CUST_0227,2024-05-01,6,24.7,1
CUST_0227,2024-06-01,6,33.8,1
CUST_0227,2024-07-01,9,22.5,0
CUST_0227,2024-08-01,4,25.0,1
CUST_0227,2024-09-01,10,26.9,1
CUST_0227,2024-10-01,3,33.6,1
CUST_0227,2024-11-01,10,38.2,2
CUST_0227,2024-12-01,12,25.5,1
CUST_0227,2025-01-01,5,19.8,0
CUST_0228,2024-02-01,5,23.5,0
CUST_0228,2024-03-01,4,16.3,1
CUST_0228,2024-04-01,4,23.2,0
CUST_0228,2024-05-01,9,27.6,1
CUST_0228,2024-06-01,4,18.5,0
CUST_0228,2024-07-01,4,20.9,0
CUST_0228,2024-08-01,5,25.8,1
CUST_0228,2024-09-01,8,21.8,0
CUST_0228,2024-10-01,7,24.3,1
CUST_0228,2024-11-01,6,21.1,1
CUST_0228,2024-12-01,3,18.8,1
CUST_0228,2025-01-01,3,17.5,1
CUST_0229,2024-07-01,8,24.6,1
CUST_0229,2024-08-01,7,25.4,1
CUST_0229,2024-09-01,6,22.4,1
CUST_0229,2024-10-01,5,22.9,0
CUST_0229,2024-11-01,8,31.4,2
CUST_0229,2024-12-01,6,31.7,2
CUST_0229,2025-01-01,10,14.8,1
CUST_0230,2024-04-01,5,36.3,2
CUST_0230,2024-05-01,8,38.5,2
CUST_0230,2024-06-01,9,33.5,1
CUST_0230,2024-07-01,9,33.5,2
CUST_0230,2024-08-01,4,42.2,2
CUST_0230,2024-09-01,5,44.1,2
CUST_0230,2024-10-01,9,54.6,5
CUST_0230,2024-11-01,4,37.7,2
CUST_0230,2024-12-01,5,47.6,2
CUST_0230,2025-01-01,6,41.7,2
CUST_0231,2024-03-01,2,13.5,1
CUST_0231,2024-04-01,5,11.2,1
CUST_0231,2024-05-01,8,10.3,0
CUST_0231,2024-06-01,9,17.1,0
CUST_0231,2024-07-01,5,14.3,0
CUST_0231,2024-08-01,4,14.3,0
CUST_0231,2024-09-01,8,20.5,1
CUST_0231,2024-10-01,1,27.9,0
CUST_0231,2024-11-01,2,14.6,0
CUST_0231,2024-12-01,2,5.8,1
CUST_0231,2025-01-01,2,20.5,1
CUST_0232,2023-11-01,5,43.6,1
CUST_0232,2023-12-01,5,45.7,2
CUST_0232,2024-01-01,9,36.1,2
CUST_0233,2024-11-01,6,25.9,0
CUST_0233,2024-12-01,1,22.2,1
CUST_0233,2025-01-01,9,25.8,1
CUST_0234,2024-10-01,9,78.0,7
CUST_0234,2024-11-01,5,85.7,5
CUST_0234,2024-12-01,13,84.8,12
CUST_0234,2025-01-01,9,87.3,9
CUST_0235,2024-02-01,2,24.3,0
CUST_0235,2024-03-01,4,8.4,0
CUST_0235,2024-04-01,4,11.6,1
CUST_0235,2024-05-01,4,20.2,0
CUST_0235,2024-06-01,7,12.2,1
CUST_0235,2024-07-01,3,14.5,0
CUST_0235,2024-08-01,2,13.7,0
CUST_0235,2024-09-01,5,10.8,1
CUST_0235,2024-10-01,1,5.9,1
CUST_0235,2024-11-01,5,13.3,1
CUST_0235,2024-12-01,4,13.0,0
CUST_0235,2025-01-01,2,20.8,0
CUST_0236,2023-03-01,3,9.5,1
CUST_0236,2023-04-01,1,29.0,1
CUST_0236,2023-05-01,5,20.7,0
CUST_0236,2023-06-01,4,22.6,0
CUST_0236,2023-07-01,3,23.5,0
CUST_0236,2023-08-01,5,24.0,0
CUST_0236,2023-09-01,3,31.9,0
CUST_0236,2023-10-01,4,14.1,0
CUST_0236,2023-11-01,4,29.7,1
