company_id,month,active_users,logins,features_used,key_action_count
CUST_0378,2024-07-01,250,5538,11,797
CUST_0378,2024-08-01,253,5974,10,2472
CUST_0378,2024-09-01,200,4711,6,1706
CUST_0378,2024-10-01,240,3790,9,608
CUST_0378,2024-11-01,259,5753,9,1917
CUST_0378,2024-12-01,224,1919,8,455
CUST_0378,2025-01-01,233,5695,8,825
CUST_0379,2023-10-01,29,511,10,126
CUST_0379,2023-11-01,29,380,11,144
CUST_0379,2023-12-01,31,498,12,253
CUST_0379,2024-01-01,26,458,9,145
CUST_0379,2024-02-01,31,412,11,68
CUST_0379,2024-03-01,31,531,12,263
CUST_0379,2024-04-01,31,595,11,87
CUST_0379,2024-05-01,28,496,11,101
CUST_0379,2024-06-01,30,651,10,266
CUST_0379,2024-07-01,29,264,11,192
CUST_0379,2024-08-01,27,613,12,109
CUST_0379,2024-09-01,27,529,12,192
CUST_0379,2024-10-01,29,304,11,257
CUST_0379,2024-11-01,28,441,11,233
CUST_0379,2024-12-01,30,381,11,101
CUST_0379,2025-01-01,27,538,10,214
CUST_0380,2023-06-01,44,834,7,137
CUST_0380,2023-07-01,48,841,9,405
CUST_0380,2023-08-01,40,648,8,374
CUST_0380,2023-09-01,45,1010,10,156
CUST_0380,2023-10-01,51,566,11,378
CUST_0380,2023-11-01,48,730,12,451
CUST_0380,2023-12-01,45,949,10,267
CUST_0380,2024-01-01,49,1091,11,119
CUST_0380,2024-02-01,51,1238,11,310
CUST_0380,2024-03-01,49,470,12,120
CUST_0380,2024-04-01,51,1232,11,130
CUST_0380,2024-05-01,44,822,9,344
CUST_0380,2024-06-01,47,513,10,346
CUST_0380,2024-07-01,48,1153,11,196
CUST_0380,2024-08-01,48,676,11,311
CUST_0380,2024-09-01,54,999,12,268
CUST_0380,2024-10-01,53,1182,9,527
CUST_0380,2024-11-01,48,1078,11,261
CUST_0380,2024-12-01,48,1038,10,237
CUST_0380,2025-01-01,52,1284,12,138
CUST_0381,2024-01-01,53,1039,8,251
CUST_0381,2024-02-01,49,1076,6,375
CUST_0381,2024-03-01,54,435,9,379
CUST_0381,2024-04-01,56,1053,8,455
CUST_0381,2024-05-01,43,411,6,215
CUST_0381,2024-06-01,48,1076,9,303
CUST_0381,2024-07-01,60,961,10,431
CUST_0381,2024-08-01,55,856,10,208
CUST_0381,2024-09-01,52,1149,7,326
CUST_0381,2024-10-01,41,690,8,179
CUST_0381,2024-11-01,52,955,9,227
CUST_0381,2024-12-01,57,989,10,130
CUST_0381,2025-01-01,46,1093,7,351
CUST_0382,2023-09-01,21,440,5,75
CUST_0382,2023-10-01,22,509,2,120
CUST_0382,2023-11-01,16,374,3,126
CUST_0382,2023-12-01,9,116,0,68
CUST_0382,2024-01-01,11,104,2,92
CUST_0382,2024-02-01,2,37,0,14
CUST_0382,2024-03-01,8,198,0,75
CUST_0383,2025-01-01,90,2184,10,755
CUST_0384,2023-12-01,125,2005,11,1084
CUST_0384,2024-01-01,114,2336,7,1087
CUST_0384,2024-02-01,99,2246,8,534
CUST_0384,2024-03-01,142,2266,12,445
CUST_0384,2024-04-01,113,2433,10,460
CUST_0384,2024-05-01,119,1028,9,1084
CUST_0384,2024-06-01,103,2339,7,897
CUST_0384,2024-07-01,118,2764,10,762
CUST_0384,2024-08-01,139,1287,11,1099
CUST_0384,2024-09-01,128,1113,10,317
CUST_0384,2024-10-01,104,2039,7,643
CUST_0384,2024-11-01,111,2572,9,248
CUST_0384,2024-12-01,120,2714,9,469
CUST_0384,2025-01-01,120,2852,9,335
CUST_0385,2023-07-01,83,1666,8,281
CUST_0385,2023-08-01,69,575,6,316
CUST_0385,2023-09-01,73,1490,6,263
CUST_0385,2023-10-01,71,1270,7,634
CUST_0386,2023-07-01,94,1041,12,687
CUST_0386,2023-08-01,86,2002,10,527
CUST_0386,2023-09-01,92,1250,11,735
CUST_0386,2023-10-01,89,2148,12,321
CUST_0386,2023-11-01,75,1448,10,609
CUST_0386,2023-12-01,88,1366,10,549
CUST_0386,2024-01-01,95,1197,12,916
CUST_0386,2024-02-01,89,774,9,244
CUST_0386,2024-03-01,89,2206,12,705
CUST_0386,2024-04-01,87,822,11,697
CUST_0386,2024-05-01,91,1720,12,229
CUST_0386,2024-06-01,91,2271,12,462
CUST_0386,2024-07-01,90,866,12,708
CUST_0386,2024-08-01,84,884,8,383
CUST_0386,2024-09-01,82,1639,11,777
CUST_0386,2024-10-01,87,1366,12,273
CUST_0386,2024-11-01,92,959,12,650
CUST_0386,2024-12-01,90,832,12,668
CUST_0386,2025-01-01,76,1852,10,582
CUST_0387,2023-07-01,149,3646,8,1361
CUST_0387,2023-08-01,161,2756,8,412
CUST_0387,2023-09-01,122,1633,5,1186
CUST_0387,2023-10-01,146,2528,6,497
CUST_0387,2023-11-01,120,1536,4,1044
CUST_0387,2023-12-01,119,2440,6,280
CUST_0387,2024-01-01,124,2329,4,416
CUST_0387,2024-02-01,126,2010,6,706
CUST_0387,2024-03-01,82,1866,5,294
CUST_0387,2024-04-01,107,1861,5,683
CUST_0387,2024-05-01,103,950,5,751
CUST_0387,2024-06-01,72,768,3,270
CUST_0387,2024-07-01,75,1803,4,654
CUST_0387,2024-08-01,50,760,2,208
CUST_0387,2024-09-01,62,1523,2,544
CUST_0387,2024-10-01,30,504,2,215
CUST_0387,2024-11-01,15,230,0,117
CUST_0387,2024-12-01,42,750,1,155
CUST_0387,2025-01-01,30,510,1,280
CUST_0388,2023-12-01,313,2522,10,2112
CUST_0388,2024-01-01,316,4637,11,1564
CUST_0388,2024-02-01,330,5129,10,2378
CUST_0388,2024-03-01,344,5487,10,1596
CUST_0388,2024-04-01,356,6003,11,2284
CUST_0388,2024-05-01,336,4780,10,2541
CUST_0388,2024-06-01,361,3105,11,1733
CUST_0388,2024-07-01,303,6331,12,2831
CUST_0388,2024-08-01,314,3880,8,2480
CUST_0388,2024-09-01,338,7794,10,742
CUST_0388,2024-10-01,351,6509,12,1766
CUST_0388,2024-11-01,309,6814,10,2948
CUST_0388,2024-12-01,295,4098,10,1443
CUST_0388,2025-01-01,340,8172,9,2905
CUST_0389,2023-05-01,28,610,7,85
CUST_0389,2023-06-01,32,554,9,192
CUST_0389,2023-07-01,27,438,7,165
CUST_0389,2023-08-01,21,207,6,81
CUST_0389,2023-09-01,27,525,7,232
CUST_0389,2023-10-01,27,614,8,238
CUST_0389,2023-11-01,17,178,4,62
CUST_0389,2023-12-01,21,337,6,169
CUST_0389,2024-01-01,21,314,5,50
CUST_0389,2024-02-01,19,313,5,67
CUST_0389,2024-03-01,18,326,6,164
CUST_0390,2023-03-01,20,263,8,104
CUST_0390,2023-04-01,18,207,9,179
CUST_0390,2023-05-01,21,222,9,78
CUST_0390,2023-06-01,21,358,11,117
CUST_0390,2023-07-01,21,298,10,147
CUST_0390,2023-08-01,19,277,8,160
CUST_0390,2023-09-01,19,371,8,184
CUST_0390,2023-10-01,18,198,8,153
CUST_0390,2023-11-01,22,195,10,196
CUST_0390,2023-12-01,19,372,9,189
CUST_0390,2024-01-01,20,494,9,119
CUST_0390,2024-02-01,21,176,8,176
CUST_0390,2024-03-01,19,283,9,59
CUST_0390,2024-04-01,20,219,10,45
CUST_0390,2024-05-01,20,383,9,187
CUST_0390,2024-06-01,20,179,8,135
CUST_0390,2024-07-01,22,195,9,128
CUST_0390,2024-08-01,20,348,8,65
CUST_0390,2024-09-01,22,535,9,154
CUST_0390,2024-10-01,21,363,10,63
CUST_0390,2024-11-01,21,304,11,51
CUST_0390,2024-12-01,21,269,10,80
CUST_0390,2025-01-01,22,477,12,117
CUST_0391,2023-12-01,27,652,8,232
CUST_0391,2024-01-01,27,522,7,134
CUST_0391,2024-02-01,28,687,7,110
CUST_0391,2024-03-01,29,372,8,200
CUST_0391,2024-04-01,26,456,8,157
CUST_0391,2024-05-01,17,139,5,145
CUST_0391,2024-06-01,21,384,7,44
CUST_0391,2024-07-01,19,189,6,88
CUST_0391,2024-08-01,17,361,5,98
CUST_0392,2023-06-01,101,2081,8,979
CUST_0392,2023-07-01,100,1270,11,814
CUST_0392,2023-08-01,89,2028,8,384
CUST_0392,2023-09-01,93,1321,8,797
CUST_0392,2023-10-01,86,1498,8,262
CUST_0393,2023-09-01,298,3676,8,1085
CUST_0393,2023-10-01,213,1844,6,1662
CUST_0393,2023-11-01,202,2599,5,1127
CUST_0393,2023-12-01,250,2041,8,1712
CUST_0393,2024-01-01,208,3492,7,1747
CUST_0393,2024-02-01,177,4317,5,1115
CUST_0393,2024-03-01,195,4818,3,667
CUST_0393,2024-04-01,211,2979,6,454
CUST_0393,2024-05-01,211,2636,5,1310
CUST_0393,2024-06-01,141,1366,3,360
CUST_0393,2024-07-01,106,1819,3,815
CUST_0393,2024-08-01,93,2176,3,627
CUST_0393,2024-09-01,114,2104,4,958
CUST_0393,2024-10-01,94,903,1,823
CUST_0393,2024-11-01,17,319,1,43
CUST_0393,2024-12-01,66,734,3,154
CUST_0393,2025-01-01,53,1306,2,204
CUST_0394,2023-11-01,32,544,10,201
CUST_0394,2023-12-01,32,461,9,222
CUST_0394,2024-01-01,31,598,9,131
CUST_0394,2024-02-01,29,583,9,281
CUST_0394,2024-03-01,34,364,11,120
CUST_0394,2024-04-01,31,557,9,241
CUST_0394,2024-05-01,32,408,10,99
CUST_0394,2024-06-01,38,832,12,220
CUST_0394,2024-07-01,35,437,11,260
CUST_0394,2024-08-01,36,723,12,137
CUST_0394,2024-09-01,34,849,11,302
CUST_0394,2024-10-01,32,739,11,117
CUST_0394,2024-11-01,36,411,11,271
CUST_0394,2024-12-01,34,542,11,245
CUST_0394,2025-01-01,38,907,12,304
CUST_0395,2023-08-01,211,2580,12,568
CUST_0395,2023-09-01,190,4546,9,1648
CUST_0395,2023-10-01,213,4458,11,1109
CUST_0395,2023-11-01,226,2868,12,1758
CUST_0395,2023-12-01,197,3027,9,1549
CUST_0395,2024-01-01,194,2774,9,662
CUST_0395,2024-02-01,175,1992,8,1043
CUST_0395,2024-03-01,206,2952,9,858
CUST_0395,2024-04-01,210,2592,11,1027
CUST_0395,2024-05-01,206,4549,11,1492
CUST_0395,2024-06-01,207,3156,12,972
CUST_0395,2024-07-01,209,3497,12,1633
CUST_0395,2024-08-01,205,2154,11,599
CUST_0395,2024-09-01,179,2325,9,929
CUST_0395,2024-10-01,193,2903,11,1563
CUST_0395,2024-11-01,202,3202,11,1113
CUST_0395,2024-12-01,181,3929,9,1756
CUST_0395,2025-01-01,178,3952,8,1283
CUST_0396,2024-03-01,101,2087,8,592
CUST_0396,2024-04-01,85,1562,7,303
CUST_0396,2024-05-01,93,1935,8,851
CUST_0396,2024-06-01,86,1319,7,548
CUST_0396,2024-07-01,98,889,8,284
CUST_0396,2024-08-01,86,995,7,261
CUST_0396,2024-09-01,100,1130,8,619
CUST_0396,2024-10-01,74,786,6,522
CUST_0396,2024-11-01,74,1412,6,196
CUST_0396,2024-12-01,83,1864,8,257
CUST_0396,2025-01-01,83,1322,9,526
CUST_0397,2023-02-01,11,157,4,81
CUST_0397,2023-03-01,11,268,1,57
CUST_0397,2023-04-01,7,79,1,15
CUST_0397,2023-05-01,7,96,1,40
CUST_0397,2023-06-01,8,96,4,58
CUST_0397,2023-07-01,1,21,0,3
CUST_0398,2024-06-01,63,676,10,322
CUST_0398,2024-07-01,57,722,6,463
CUST_0398,2024-08-01,63,1564,10,295
CUST_0398,2024-09-01,59,872,8,243
CUST_0398,2024-10-01,64,1331,8,452
CUST_0398,2024-11-01,67,929,8,155
CUST_0398,2024-12-01,68,1250,9,412
CUST_0398,2025-01-01,65,1148,8,218
CUST_0399,2024-10-01,294,2565,9,2486
CUST_0399,2024-11-01,248,5073,7,2174
CUST_0399,2024-12-01,287,3886,9,1150
CUST_0399,2025-01-01,296,6672,9,1950
CUST_0400,2023-09-01,13,152,12,51
CUST_0400,2023-10-01,12,280,8,58
CUST_0400,2023-11-01,13,208,9,66
CUST_0400,2023-12-01,12,241,10,106
CUST_0400,2024-01-01,11,230,8,50
CUST_0400,2024-02-01,12,124,9,113
CUST_0400,2024-03-01,12,231,9,43
CUST_0400,2024-04-01,12,246,8,113
CUST_0400,2024-05-01,14,146,10,68
CUST_0400,2024-06-01,14,295,11,67
CUST_0400,2024-07-01,13,159,10,74
CUST_0400,2024-08-01,11,225,10,29
CUST_0400,2024-09-01,11,100,8,31
CUST_0400,2024-10-01,12,240,9,100
CUST_0400,2024-11-01,12,209,8,106
CUST_0400,2024-12-01,12,114,8,116
CUST_0400,2025-01-01,13,319,11,51
CUST_0401,2023-09-01,73,950,7,605
CUST_0401,2023-10-01,67,856,5,289
CUST_0401,2023-11-01,49,1167,5,108
CUST_0401,2023-12-01,47,1002,6,155
CUST_0401,2024-01-01,45,797,5,237
CUST_0401,2024-02-01,28,511,2,154
CUST_0401,2024-03-01,30,370,4,127
CUST_0401,2024-04-01,35,706,2,307
CUST_0401,2024-05-01,27,671,3,167
CUST_0401,2024-06-01,20,198,0,150
CUST_0401,2024-07-01,30,346,2,159
CUST_0401,2024-08-01,14,232,3,108
CUST_0401,2024-09-01,3,39,2,20
CUST_0401,2024-10-01,3,67,0,19
CUST_0402,2023-06-01,29,610,9,237
CUST_0402,2023-07-01,25,586,7,233
CUST_0402,2023-08-01,26,324,7,230
CUST_0402,2023-09-01,26,600,9,96
CUST_0402,2023-10-01,27,587,9,116
CUST_0402,2023-11-01,30,378,11,293
CUST_0402,2023-12-01,25,373,8,156
CUST_0402,2024-01-01,29,534,9,148
CUST_0402,2024-02-01,25,422,9,108
CUST_0402,2024-03-01,28,230,8,274
CUST_0402,2024-04-01,30,404,10,204
CUST_0402,2024-05-01,25,476,7,245
CUST_0402,2024-06-01,26,606,10,109
CUST_0402,2024-07-01,26,602,8,58
CUST_0402,2024-08-01,29,375,9,98
CUST_0402,2024-09-01,28,418,7,271
CUST_0402,2024-10-01,28,510,9,156
CUST_0402,2024-11-01,26,361,10,83
CUST_0402,2024-12-01,25,357,7,83
CUST_0402,2025-01-01,23,355,7,162
CUST_0403,2023-03-01,56,704,6,259
CUST_0403,2023-04-01,56,1101,9,421
CUST_0403,2023-05-01,56,617,9,451
CUST_0403,2023-06-01,55,780,10,215
CUST_0403,2023-07-01,55,898,8,176
CUST_0403,2023-08-01,58,1150,9,209
CUST_0403,2023-09-01,55,1287,11,269
CUST_0403,2023-10-01,65,1092,11,379
CUST_0403,2023-11-01,57,719,8,349
CUST_0403,2023-12-01,51,972,9,116
CUST_0403,2024-01-01,55,1115,10,214
CUST_0403,2024-02-01,53,698,8,116
CUST_0403,2024-03-01,61,679,10,342
CUST_0403,2024-04-01,61,826,10,204
CUST_0403,2024-05-01,58,545,9,572
CUST_0403,2024-06-01,53,881,9,324
CUST_0403,2024-07-01,57,1227,11,376
CUST_0403,2024-08-01,57,875,8,314
CUST_0403,2024-09-01,62,672,9,151
CUST_0403,2024-10-01,71,1328,11,330
CUST_0403,2024-11-01,58,1065,9,323
CUST_0403,2024-12-01,53,991,8,147
CUST_0403,2025-01-01,58,1321,9,226
CUST_0404,2023-10-01,6,123,5,54
CUST_0404,2023-11-01,4,42,3,20
CUST_0404,2023-12-01,4,68,6,22
CUST_0404,2024-01-01,3,62,2,8
CUST_0404,2024-02-01,1,9,0,5
CUST_0404,2024-03-01,2,36,3,9
CUST_0404,2024-04-01,0,0,2,0
CUST_0404,2024-05-01,1,11,1,2
CUST_0404,2024-06-01,0,0,0,0
CUST_0404,2024-07-01,0,0,0,0
CUST_0404,2024-08-01,0,0,0,0
CUST_0404,2024-09-01,0,0,0,0
CUST_0404,2024-10-01,0,0,0,0
CUST_0404,2024-11-01,0,0,0,0
CUST_0404,2024-12-01,0,0,0,0
CUST_0404,2025-01-01,0,0,0,0
CUST_0405,2023-04-01,39,333,9,151
CUST_0405,2023-05-01,36,744,8,315
CUST_0405,2023-06-01,34,334,9,306
CUST_0405,2023-07-01,36,790,10,345
CUST_0405,2023-08-01,35,488,8,298
CUST_0405,2023-09-01,42,354,11,382
CUST_0405,2023-10-01,40,341,10,300
CUST_0405,2023-11-01,38,923,8,257
CUST_0405,2023-12-01,33,759,9,283
CUST_0405,2024-01-01,36,722,8,309
CUST_0405,2024-02-01,36,584,8,329
CUST_0405,2024-03-01,36,313,10,119
CUST_0405,2024-04-01,40,431,9,222
CUST_0405,2024-05-01,40,513,10,272
CUST_0405,2024-06-01,39,530,10,200
CUST_0405,2024-07-01,33,428,9,280
CUST_0405,2024-08-01,40,432,10,300
CUST_0405,2024-09-01,37,439,11,257
CUST_0405,2024-10-01,36,423,8,345
CUST_0405,2024-11-01,38,821,10,316
CUST_0405,2024-12-01,46,687,11,450
CUST_0405,2025-01-01,41,699,12,270
CUST_0406,2023-10-01,164,3970,8,768
CUST_0406,2023-11-01,150,2591,6,1422
CUST_0406,2023-12-01,184,4568,9,1278
CUST_0406,2024-01-01,170,2679,8,1349
CUST_0406,2024-02-01,150,3426,7,1180
CUST_0406,2024-03-01,170,4169,7,657
CUST_0406,2024-04-01,179,3880,9,1552
CUST_0406,2024-05-01,159,1741,9,1256
CUST_0406,2024-06-01,158,1607,9,701
CUST_0406,2024-07-01,180,1595,10,653
CUST_0407,2024-05-01,171,1546,6,1010
CUST_0407,2024-06-01,152,2586,8,968
CUST_0407,2024-07-01,159,3409,7,1514
CUST_0407,2024-08-01,166,2908,11,1320
CUST_0407,2024-09-01,161,1359,9,985
CUST_0407,2024-10-01,149,3149,8,1176
CUST_0407,2024-11-01,172,3871,11,1057
CUST_0407,2024-12-01,155,3507,7,1372
CUST_0407,2025-01-01,146,2243,8,909
CUST_0408,2024-06-01,22,229,7,143
CUST_0408,2024-07-01,20,453,9,96
CUST_0408,2024-08-01,23,528,8,156
CUST_0408,2024-09-01,20,273,7,139
CUST_0408,2024-10-01,20,335,8,158
CUST_0408,2024-11-01,18,200,6,128
CUST_0408,2024-12-01,19,359,8,45
CUST_0408,2025-01-01,19,162,10,62
CUST_0409,2024-11-01,54,984,11,172
CUST_0409,2024-12-01,53,595,12,357
CUST_0409,2025-01-01,49,413,10,103
CUST_0410,2024-08-01,173,2360,11,1214
CUST_0410,2024-09-01,148,1860,8,746
CUST_0410,2024-10-01,160,2363,9,635
CUST_0410,2024-11-01,168,1918,9,504
CUST_0410,2024-12-01,161,3405,9,1538
CUST_0410,2025-01-01,158,2066,8,427
CUST_0411,2023-07-01,107,2004,10,583
CUST_0411,2023-08-01,103,868,9,622
CUST_0411,2023-09-01,117,2061,11,1045
CUST_0411,2023-10-01,119,1330,9,569
CUST_0411,2023-11-01,109,2537,8,1051
CUST_0411,2023-12-01,117,2402,8,433
CUST_0411,2024-01-01,108,2432,6,722
CUST_0411,2024-02-01,104,2287,7,331
CUST_0411,2024-03-01,109,2453,10,618
CUST_0411,2024-04-01,114,2232,8,275
CUST_0411,2024-05-01,119,2395,9,949
CUST_0411,2024-06-01,104,1781,9,210
CUST_0411,2024-07-01,92,2189,6,222
CUST_0411,2024-08-01,104,1239,8,658
CUST_0411,2024-09-01,108,1990,11,242
CUST_0411,2024-10-01,104,1152,9,414
CUST_0411,2024-11-01,97,1884,7,828
CUST_0411,2024-12-01,112,2697,8,555
CUST_0411,2025-01-01,111,1543,10,688
CUST_0412,2023-10-01,223,2612,10,1241
CUST_0412,2023-11-01,238,4718,11,1344
CUST_0412,2023-12-01,227,3245,10,1043
CUST_0412,2024-01-01,240,5409,10,2311
CUST_0412,2024-02-01,225,4827,8,1064
CUST_0412,2024-03-01,218,1882,10,455
CUST_0412,2024-04-01,226,5265,9,1636
CUST_0412,2024-05-01,236,5568,11,1589
CUST_0412,2024-06-01,244,3627,11,595
CUST_0412,2024-07-01,231,4386,10,991
CUST_0412,2024-08-01,234,5037,9,1935
CUST_0412,2024-09-01,256,3608,12,524
CUST_0412,2024-10-01,256,3100,10,1949
CUST_0412,2024-11-01,238,2164,10,2105
CUST_0412,2024-12-01,263,5697,11,1108
CUST_0412,2025-01-01,247,2087,10,1636
CUST_0413,2024-05-01,135,2904,7,1246
CUST_0413,2024-06-01,130,1913,7,456
CUST_0413,2024-07-01,125,1104,6,445
CUST_0413,2024-08-01,104,1934,5,574
CUST_0413,2024-09-01,115,1796,7,1067
CUST_0413,2024-10-01,122,1706,7,1016
CUST_0413,2024-11-01,85,1314,4,374
CUST_0413,2024-12-01,136,2324,9,1038
CUST_0413,2025-01-01,95,1170,5,227
CUST_0414,2023-05-01,11,162,5,59
CUST_0414,2023-06-01,8,125,4,71
CUST_0414,2023-07-01,5,42,2,37
CUST_0414,2023-08-01,8,189,5,45
CUST_0414,2023-09-01,9,113,5,83
CUST_0414,2023-10-01,5,58,4,33
CUST_0414,2023-11-01,4,75,2,8
CUST_0415,2024-12-01,98,1824,10,890
CUST_0415,2025-01-01,103,2309,10,860
CUST_0416,2024-10-01,130,1564,9,360
CUST_0416,2024-11-01,122,2902,7,803
CUST_0416,2024-12-01,121,1496,7,472
CUST_0416,2025-01-01,108,1458,8,667
CUST_0417,2024-08-01,169,4040,9,472
CUST_0417,2024-09-01,182,3701,11,1568
CUST_0417,2024-10-01,179,2569,12,856
CUST_0417,2024-11-01,168,2255,11,1464
CUST_0417,2024-12-01,177,3129,12,583
CUST_0417,2025-01-01,188,2943,9,1519
CUST_0418,2023-06-01,49,781,11,439
CUST_0418,2023-07-01,47,460,10,178
CUST_0418,2023-08-01,42,828,7,364
CUST_0418,2023-09-01,44,663,10,269
CUST_0418,2023-10-01,47,548,12,458
CUST_0418,2023-11-01,47,546,10,261
CUST_0418,2023-12-01,43,517,9,405
CUST_0418,2024-01-01,48,884,10,309
CUST_0418,2024-02-01,44,446,9,124
CUST_0418,2024-03-01,45,794,10,427
CUST_0418,2024-04-01,45,1117,10,416
CUST_0418,2024-05-01,45,676,12,282
CUST_0418,2024-06-01,46,975,9,185
CUST_0418,2024-07-01,46,861,11,450
CUST_0418,2024-08-01,45,1086,10,420
CUST_0418,2024-09-01,47,648,12,276
CUST_0418,2024-10-01,43,724,12,167
CUST_0418,2024-11-01,45,554,12,410
CUST_0418,2024-12-01,44,405,10,177
CUST_0418,2025-01-01,48,1162,10,464
CUST_0419,2024-07-01,237,4151,10,1096
CUST_0419,2024-08-01,249,5900,8,1450
CUST_0419,2024-09-01,269,2176,10,1435
CUST_0419,2024-10-01,217,5032,9,2169
CUST_0419,2024-11-01,239,4541,8,870
CUST_0419,2024-12-01,257,3374,9,1237
CUST_0419,2025-01-01,282,3470,9,1517
CUST_0420,2024-01-01,120,2760,9,885
CUST_0420,2024-02-01,117,1180,6,500
CUST_0420,2024-03-01,114,1762,8,774
CUST_0420,2024-04-01,90,1191,7,425
CUST_0420,2024-05-01,99,1915,8,714
CUST_0420,2024-06-01,92,1992,7,531
CUST_0420,2024-07-01,98,1819,9,252
CUST_0420,2024-08-01,102,1000,7,879
CUST_0420,2024-09-01,103,2227,7,924
CUST_0420,2024-10-01,84,737,5,797
CUST_0420,2024-11-01,78,1445,5,566
CUST_0420,2024-12-01,75,1286,5,335
CUST_0420,2025-01-01,53,573,2,269
CUST_0421,2023-02-01,123,2336,11,911
CUST_0421,2023-03-01,123,1450,12,738
CUST_0421,2023-04-01,123,2759,12,552
CUST_0421,2023-05-01,114,1035,11,342
CUST_0421,2023-06-01,109,1682,11,1046
CUST_0421,2023-07-01,109,2495,11,534
CUST_0421,2023-08-01,116,1748,12,733
CUST_0421,2023-09-01,116,1427,9,658
CUST_0421,2023-10-01,127,1355,12,1180
CUST_0421,2023-11-01,101,952,12,797
CUST_0421,2023-12-01,116,1673,12,1060
CUST_0421,2024-01-01,114,2082,10,801
CUST_0421,2024-02-01,115,1231,10,505
CUST_0421,2024-03-01,115,2426,10,643
CUST_0421,2024-04-01,95,1573,9,746
CUST_0421,2024-05-01,128,2913,12,335
CUST_0421,2024-06-01,113,928,10,636
CUST_0421,2024-07-01,111,2562,12,560
CUST_0421,2024-08-01,106,1754,8,865
CUST_0421,2024-09-01,104,1981,9,1037
CUST_0421,2024-10-01,119,2037,12,329
CUST_0421,2024-11-01,122,1144,11,505
CUST_0421,2024-12-01,119,1042,11,1165
CUST_0421,2025-01-01,115,924,12,518
CUST_0422,2023-02-01,8,97,8,64
CUST_0422,2023-03-01,10,195,11,32
CUST_0422,2023-04-01,9,222,11,28
CUST_0422,2023-05-01,8,127,9,70
CUST_0422,2023-06-01,10,175,11,20
CUST_0422,2023-07-01,9,181,8,27
CUST_0422,2023-08-01,8,109,9,47
CUST_0422,2023-09-01,8,178,9,29
CUST_0422,2023-10-01,8,112,8,52
CUST_0422,2023-11-01,8,157,10,23
CUST_0422,2023-12-01,8,194,10,24
CUST_0422,2024-01-01,8,125,9,47
CUST_0422,2024-02-01,9,163,9,49
CUST_0422,2024-03-01,7,81,7,25
CUST_0422,2024-04-01,7,57,8,32
CUST_0422,2024-05-01,8,73,8,41
CUST_0422,2024-06-01,8,100,10,19
CUST_0422,2024-07-01,8,166,7,78
CUST_0422,2024-08-01,8,171,9,42
CUST_0422,2024-09-01,9,175,10,32
CUST_0422,2024-10-01,8,142,10,54
CUST_0422,2024-11-01,8,91,9,71
CUST_0422,2024-12-01,8,136,8,72
CUST_0422,2025-01-01,8,106,10,65
CUST_0423,2025-01-01,47,1051,8,289
CUST_0424,2024-06-01,7,173,5,58
CUST_0424,2024-07-01,6,131,4,32
CUST_0424,2024-08-01,5,60,5,24
CUST_0424,2024-09-01,6,125,5,21
CUST_0424,2024-10-01,4,38,4,32
CUST_0424,2024-11-01,3,35,2,10
CUST_0424,2024-12-01,4,41,3,30
CUST_0424,2025-01-01,3,26,1,29
CUST_0425,2023-10-01,321,4904,12,3039
CUST_0425,2023-11-01,339,7914,12,2148
CUST_0425,2023-12-01,336,4037,11,1241
CUST_0425,2024-01-01,337,3117,12,704
CUST_0425,2024-02-01,298,2425,10,1226
CUST_0425,2024-03-01,326,5587,10,2300
CUST_0425,2024-04-01,352,4471,12,3270
CUST_0425,2024-05-01,321,7974,9,2998
CUST_0425,2024-06-01,339,2864,11,2408
CUST_0425,2024-07-01,340,8017,10,1102
CUST_0425,2024-08-01,323,7922,12,1032
CUST_0425,2024-09-01,316,3914,12,795
CUST_0425,2024-10-01,349,5818,12,736
CUST_0425,2024-11-01,336,3197,10,3247
CUST_0425,2024-12-01,277,3155,7,2192
CUST_0425,2025-01-01,308,7393,12,1517
CUST_0426,2023-03-01,8,100,7,20
CUST_0426,2023-04-01,7,134,2,55
CUST_0426,2023-05-01,8,136,7,58
CUST_0426,2023-06-01,6,62,1,58
CUST_0426,2023-07-01,5,121,3,17
CUST_0426,2023-08-01,6,51,2,44
CUST_0426,2023-09-01,6,94,3,53
CUST_0426,2023-10-01,5,83,4,26
CUST_0426,2023-11-01,4,89,3,22
CUST_0426,2023-12-01,3,61,2,18
CUST_0426,2024-01-01,3,69,1,17
CUST_0426,2024-02-01,2,37,1,16
CUST_0426,2024-03-01,0,0,2,0
CUST_0427,2024-09-01,65,1226,11,396
CUST_0427,2024-10-01,74,1424,10,544
CUST_0427,2024-11-01,68,875,10,480
CUST_0427,2024-12-01,65,752,9,285
CUST_0427,2025-01-01,66,987,8,357
CUST_0428,2023-03-01,16,210,4,33
CUST_0428,2023-04-01,17,162,4,150
CUST_0428,2023-05-01,9,216,1,43
CUST_0429,2023-05-01,41,989,2,384
CUST_0429,2023-06-01,30,324,2,230
CUST_0429,2023-07-01,10,239,0,68
CUST_0429,2023-08-01,15,305,2,138
CUST_0429,2023-09-01,16,300,1,53
CUST_0429,2023-10-01,10,235,1,70
CUST_0429,2023-11-01,8,189,1,49
CUST_0429,2023-12-01,3,35,3,22
CUST_0429,2024-01-01,3,33,1,9
CUST_0429,2024-02-01,3,46,1,17
CUST_0430,2024-08-01,14,242,10,60
